timestamp,baseline,realtime
2023-05-29 03:41:46.469288,0.9790875315666199,0.9098039865493774
2023-05-29 04:41:46.470964,0.9790875315666199,0.9007843732833862
2023-05-29 05:41:46.472691,0.9790875315666199,0.9196078181266785
2023-05-29 06:41:46.474243,0.9790875315666199,0.9333333373069763
2023-05-29 07:41:46.475607,0.9790875315666199,0.8647059202194214
2023-05-29 08:41:46.477020,0.9790875315666199,0.9811764359474182
2023-05-29 09:41:46.478428,0.9790875315666199,0.919607937335968
2023-05-29 10:41:46.480163,0.9790875315666199,0.8878431916236877
2023-05-29 11:41:46.481687,0.9790875315666199,0.8949019908905029
2023-05-29 12:41:46.483103,0.9790875315666199,0.927058756351471
2023-05-29 13:41:46.484427,0.9790875315666199,0.9305882453918457
2023-05-29 14:41:46.485665,0.9790875315666199,0.917647123336792
2023-05-29 15:41:46.486903,0.9790875315666199,0.8929411768913269
2023-05-29 16:41:46.488169,0.9790875315666199,0.9227451086044312
2023-05-29 17:41:46.489918,0.9790875315666199,0.9407843351364136
2023-05-29 18:41:46.491326,0.9790875315666199,0.9364705681800842
2023-05-29 19:41:46.492558,0.9790875315666199,0.9125490188598633
2023-05-29 20:41:46.493741,0.9790875315666199,0.9121568202972412
2023-05-29 21:41:46.494928,0.9790875315666199,0.8784314393997192
2023-05-29 22:41:46.496091,0.9790875315666199,0.9266666769981384
2023-05-29 23:41:46.497329,0.9790875315666199,0.9199999570846558
2023-05-30 00:41:46.498488,0.9790875315666199,0.9321569204330444
2023-05-30 01:41:46.500171,0.9790875315666199,0.9376471042633057
2023-05-30 02:41:46.501501,0.9790875315666199,0.9368627667427063
2023-05-30 03:41:46.502813,0.9790875315666199,0.9388235807418823
2023-05-30 04:41:46.504262,0.9790875315666199,0.9125490188598633
2023-05-30 05:41:46.505539,0.9790875315666199,0.887843132019043
2023-05-30 06:41:46.506767,0.9790875315666199,0.9235294461250305
2023-05-30 07:41:46.507989,0.9790875315666199,0.9039216041564941
2023-05-30 08:41:46.509247,0.9790875315666199,0.8815686702728271
2023-05-30 09:41:46.510556,0.9790875315666199,0.9335999488830566
2023-05-30 10:41:46.512043,0.9790875315666199,0.9068000316619873
2023-05-30 11:41:46.513457,0.9790875315666199,0.8659999966621399
2023-05-30 12:41:46.514725,0.9790875315666199,0.9196000099182129
2023-05-30 13:41:46.515907,0.9790875315666199,0.8703999519348145
2023-05-30 14:41:46.517084,0.9790875315666199,0.8863999247550964
2023-05-30 15:41:46.518482,0.9790875315666199,0.9300000667572021
2023-05-30 16:41:46.519894,0.9790875315666199,0.9272000193595886
2023-05-30 17:41:46.521356,0.9790875315666199,0.9296000003814697
2023-05-30 18:41:46.522923,0.9790875315666199,0.9392000436782837
2023-05-30 19:41:46.524270,0.9790875315666199,0.9452000260353088
2023-05-30 20:41:46.525520,0.9790875315666199,0.9484001398086548
2023-05-30 21:41:46.526757,0.9790875315666199,0.8952000141143799
2023-05-30 22:41:46.527954,0.9790875315666199,0.9388000965118408
2023-05-30 23:41:46.529716,0.9790875315666199,0.8940000534057617
2023-05-31 00:41:46.530980,0.9790875315666199,0.901199996471405
2023-05-31 01:41:46.532168,0.9790875315666199,0.9716000556945801
2023-05-31 02:41:46.533345,0.9790875315666199,0.9232000112533569
2023-05-31 03:41:46.534529,0.9790875315666199,0.9275999665260315
2023-05-31 04:41:46.535956,0.9790875315666199,0.901199996471405
2023-05-31 05:41:46.537270,0.9790875315666199,0.9600000381469727
2023-05-31 06:41:46.538509,0.9790875315666199,0.8231999278068542
2023-05-31 07:41:46.539751,0.9790875315666199,0.8915999531745911
2023-05-31 08:41:46.540986,0.9790875315666199,0.8775999546051025
2023-05-31 09:41:46.542191,0.9790875315666199,0.9007999300956726
2023-05-31 10:41:46.543458,0.9790875315666199,0.9543999433517456
2023-05-31 11:41:46.544677,0.9790875315666199,0.9480000138282776
2023-05-31 12:41:46.545979,0.9790875315666199,0.8940000534057617
2023-05-31 13:41:46.547267,0.9790875315666199,0.943600058555603
2023-05-31 14:41:46.548511,0.9790875315666199,0.9136000275611877
2023-05-31 15:41:46.549764,0.9790875315666199,0.91920006275177
2023-05-31 16:41:46.550968,0.9790875315666199,0.9431999921798706
2023-05-31 17:41:46.552277,0.9790875315666199,0.8039999604225159
2023-05-31 18:41:46.553479,0.9790875315666199,0.9112000465393066
2023-05-31 19:41:46.554662,0.9790875315666199,0.9332000017166138
2023-05-31 20:41:46.555867,0.9790875315666199,0.9192000031471252
2023-05-31 21:41:46.557393,0.9790875315666199,0.906000018119812
2023-05-31 22:41:46.558677,0.9790875315666199,0.9544000625610352
2023-05-31 23:41:46.559856,0.9790875315666199,0.9299999475479126
2023-06-01 00:41:46.561089,0.9790875315666199,0.9348000288009644
2023-06-01 01:41:46.562340,0.9790875315666199,0.8760000467300415
2023-06-01 02:41:46.563523,0.9790875315666199,0.8880000114440918
2023-06-01 03:41:46.564687,0.9790875315666199,0.913599967956543
2023-06-01 04:41:46.565854,0.9790875315666199,0.8960000276565552
2023-06-01 05:41:46.567713,0.9790875315666199,0.9172000288963318
2023-06-01 06:41:46.569133,0.9790875315666199,0.8948000073432922
2023-06-01 07:41:46.570427,0.9790875315666199,0.910800039768219
2023-06-01 08:41:46.571691,0.9790875315666199,0.8856000304222107
2023-06-01 09:41:46.573032,0.9790875315666199,0.9364000558853149
2023-06-01 10:41:46.574597,0.9790875315666199,0.9128000140190125
2023-06-01 11:41:46.576382,0.9790875315666199,0.9296000003814697
2023-06-01 12:41:46.577945,0.9790875315666199,0.9376000165939331
2023-06-01 13:41:46.579251,0.9790875315666199,0.9111999273300171
2023-06-01 14:41:46.580499,0.9790875315666199,0.9355999827384949
2023-06-01 15:41:46.581707,0.9790875315666199,0.907200038433075
