timestamp,baseline,realtime
2023-05-29 03:41:46.469288,0.9279999732971191,0.8514851331710815
2023-05-29 04:41:46.470964,0.9279999732971191,0.8217821717262268
2023-05-29 05:41:46.472691,0.9279999732971191,0.8415841460227966
2023-05-29 06:41:46.474243,0.9279999732971191,0.801980197429657
2023-05-29 07:41:46.475607,0.9279999732971191,0.7821782231330872
2023-05-29 08:41:46.477020,0.9279999732971191,0.9108911156654358
2023-05-29 09:41:46.478428,0.9279999732971191,0.8118811845779419
2023-05-29 10:41:46.480163,0.9279999732971191,0.8217821717262268
2023-05-29 11:41:46.481687,0.9279999732971191,0.7722772359848022
2023-05-29 12:41:46.483103,0.9279999732971191,0.8316831588745117
2023-05-29 13:41:46.484427,0.9279999732971191,0.7920792102813721
2023-05-29 14:41:46.485665,0.9279999732971191,0.8316831588745117
2023-05-29 15:41:46.486903,0.9279999732971191,0.8118811845779419
2023-05-29 16:41:46.488169,0.9279999732971191,0.8514851331710815
2023-05-29 17:41:46.489918,0.9279999732971191,0.8811880946159363
2023-05-29 18:41:46.491326,0.9279999732971191,0.8613861203193665
2023-05-29 19:41:46.492558,0.9279999732971191,0.8217821717262268
2023-05-29 20:41:46.493741,0.9279999732971191,0.8217821717262268
2023-05-29 21:41:46.494928,0.9279999732971191,0.7722772359848022
2023-05-29 22:41:46.496091,0.9279999732971191,0.8217821717262268
2023-05-29 23:41:46.497329,0.9279999732971191,0.8514851331710815
2023-05-30 00:41:46.498488,0.9279999732971191,0.8712871074676514
2023-05-30 01:41:46.500171,0.9279999732971191,0.8415841460227966
2023-05-30 02:41:46.501501,0.9279999732971191,0.8514851331710815
2023-05-30 03:41:46.502813,0.9279999732971191,0.8514851331710815
2023-05-30 04:41:46.504262,0.9279999732971191,0.801980197429657
2023-05-30 05:41:46.505539,0.9279999732971191,0.801980197429657
2023-05-30 06:41:46.506767,0.9279999732971191,0.8415841460227966
2023-05-30 07:41:46.507989,0.9279999732971191,0.7920792102813721
2023-05-30 08:41:46.509247,0.9279999732971191,0.7722772359848022
2023-05-30 09:41:46.510556,0.9279999732971191,0.8399999737739563
2023-05-30 10:41:46.512043,0.9279999732971191,0.8299999833106995
2023-05-30 11:41:46.513457,0.9279999732971191,0.7799999713897705
2023-05-30 12:41:46.514725,0.9279999732971191,0.8399999737739563
2023-05-30 13:41:46.515907,0.9279999732971191,0.7900000214576721
2023-05-30 14:41:46.517084,0.9279999732971191,0.8100000023841858
2023-05-30 15:41:46.518482,0.9279999732971191,0.8100000023841858
2023-05-30 16:41:46.519894,0.9279999732971191,0.8199999928474426
2023-05-30 17:41:46.521356,0.9279999732971191,0.8500000238418579
2023-05-30 18:41:46.522923,0.9279999732971191,0.8199999928474426
2023-05-30 19:41:46.524270,0.9279999732971191,0.8500000238418579
2023-05-30 20:41:46.525520,0.9279999732971191,0.8299999833106995
2023-05-30 21:41:46.526757,0.9279999732971191,0.800000011920929
2023-05-30 22:41:46.527954,0.9279999732971191,0.8199999928474426
2023-05-30 23:41:46.529716,0.9279999732971191,0.7300000190734863
2023-05-31 00:41:46.530980,0.9279999732971191,0.8100000023841858
2023-05-31 01:41:46.532168,0.9279999732971191,0.8799999952316284
2023-05-31 02:41:46.533345,0.9279999732971191,0.8500000238418579
2023-05-31 03:41:46.534529,0.9279999732971191,0.8399999737739563
2023-05-31 04:41:46.535956,0.9279999732971191,0.8100000023841858
2023-05-31 05:41:46.537270,0.9279999732971191,0.8999999761581421
2023-05-31 06:41:46.538509,0.9279999732971191,0.6899999976158142
2023-05-31 07:41:46.539751,0.9279999732971191,0.800000011920929
2023-05-31 08:41:46.540986,0.9279999732971191,0.7599999904632568
2023-05-31 09:41:46.542191,0.9279999732971191,0.75
2023-05-31 10:41:46.543458,0.9279999732971191,0.8799999952316284
2023-05-31 11:41:46.544677,0.9279999732971191,0.8600000143051147
2023-05-31 12:41:46.545979,0.9279999732971191,0.8100000023841858
2023-05-31 13:41:46.547267,0.9279999732971191,0.8399999737739563
2023-05-31 14:41:46.548511,0.9279999732971191,0.8299999833106995
