timestamp,decile_1,decile_2,decile_3,decile_4,decile_5,decile_6,decile_7,decile_8,decile_9,decile_10
2023-05-29 03:41:46.469288,1.8003565062388591,1.8860877684407096,1.8526249209361163,1.7388809182209468,1.6309111880046134,1.558341369334619,1.3946423639878485,1.222464294359719,1.10989010989011,1
2023-05-29 04:41:46.470964,1.9803921568627452,1.8860877684407096,1.8526249209361163,1.7871831659493065,1.6309111880046134,1.4934104789456766,1.3388566694283346,1.2469135802469136,1.10989010989011,1
2023-05-29 05:41:46.472691,1.9803921568627452,1.9803921568627452,1.7887413029728019,1.7388809182209468,1.6309111880046134,1.5258759241401478,1.4225352112676057,1.2469135802469136,1.10989010989011,1
2023-05-29 06:41:46.474243,1.9803921568627452,1.9803921568627452,1.9165085388994307,1.8837876614060258,1.6697424067666282,1.4934104789456766,1.3667495167080916,1.222464294359719,1.10989010989011,1
2023-05-29 07:41:46.475607,1.6203208556149733,1.6974789915966386,1.7248576850094877,1.6422764227642275,1.592079969242599,1.4934104789456766,1.3667495167080916,1.222464294359719,1.0881275587157941,1
2023-05-29 08:41:46.477020,1.9803921568627452,1.9803921568627452,1.9803921568627452,1.9803921568627452,1.8638985005767013,1.6232722597235616,1.3946423639878485,1.2469135802469136,1.10989010989011,1
2023-05-29 09:41:46.478428,1.9803921568627452,1.7917833800186742,1.8526249209361163,1.8354854136776662,1.6697424067666282,1.5258759241401478,1.3667495167080916,1.2469135802469136,1.10989010989011,1
2023-05-29 10:41:46.480163,1.9803921568627452,1.7917833800186742,1.6609740670461735,1.7388809182209468,1.6697424067666282,1.4609450337512055,1.3388566694283346,1.2469135802469136,1.10989010989011,1
2023-05-29 11:41:46.481687,1.9803921568627452,1.9803921568627452,1.7887413029728019,1.7871831659493065,1.592079969242599,1.4609450337512055,1.3388566694283346,1.198015008472525,1.10989010989011,1
2023-05-29 12:41:46.483103,1.9803921568627452,1.9803921568627452,1.9165085388994307,1.8837876614060258,1.6697424067666282,1.4934104789456766,1.3667495167080916,1.222464294359719,1.10989010989011,1
2023-05-29 13:41:46.484427,1.9803921568627452,1.8860877684407096,1.9165085388994307,1.8837876614060258,1.708573625528643,1.4934104789456766,1.3946423639878485,1.222464294359719,1.10989010989011,1
2023-05-29 14:41:46.485665,1.9803921568627452,1.8860877684407096,1.8526249209361163,1.8354854136776662,1.6697424067666282,1.5258759241401478,1.3667495167080916,1.222464294359719,1.10989010989011,1
2023-05-29 15:41:46.486903,1.6203208556149733,1.6974789915966386,1.7248576850094877,1.7388809182209468,1.6697424067666282,1.4934104789456766,1.3946423639878485,1.222464294359719,1.10989010989011,1
2023-05-29 16:41:46.488169,1.9803921568627452,1.9803921568627452,1.7887413029728019,1.7871831659493065,1.6697424067666282,1.558341369334619,1.3946423639878485,1.222464294359719,1.10989010989011,1
2023-05-29 17:41:46.489918,1.9803921568627452,1.9803921568627452,1.9165085388994307,1.8354854136776662,1.708573625528643,1.4934104789456766,1.3946423639878485,1.2469135802469136,1.10989010989011,1
2023-05-29 18:41:46.491326,2.02,2.02,2.02,1.8229268292682927,1.7031372549019608,1.5232786885245901,1.3940845070422534,1.2219753086419753,1.10989010989011,1
2023-05-29 19:41:46.492558,2.02,1.9238095238095236,1.9548387096774194,1.7736585365853659,1.623921568627451,1.5232786885245901,1.3940845070422534,1.2219753086419753,1.10989010989011,1
2023-05-29 20:41:46.493741,2.02,1.8276190476190477,1.8896774193548387,1.8229268292682927,1.7031372549019608,1.5232786885245901,1.3371830985915494,1.197037037037037,1.0876923076923077,1
2023-05-29 21:41:46.494928,2.02,1.8276190476190477,1.824516129032258,1.7736585365853659,1.5447058823529412,1.457049180327869,1.3371830985915494,1.2219753086419753,1.10989010989011,1
2023-05-29 22:41:46.496091,2.02,2.02,1.9548387096774194,1.8721951219512196,1.663529411764706,1.457049180327869,1.3656338028169015,1.2219753086419753,1.10989010989011,1
2023-05-29 23:41:46.497329,2.02,1.9238095238095236,1.824516129032258,1.724390243902439,1.663529411764706,1.5563934426229509,1.4225352112676055,1.2469135802469136,1.10989010989011,1
2023-05-30 00:41:46.498488,2.02,2.02,2.02,1.7736585365853659,1.7427450980392158,1.5563934426229509,1.3656338028169015,1.2219753086419753,1.10989010989011,1
2023-05-30 01:41:46.500171,2.02,2.02,1.9548387096774194,1.8721951219512196,1.7427450980392158,1.5563934426229509,1.3656338028169015,1.2219753086419753,1.0876923076923077,1
2023-05-30 02:41:46.501501,2.02,2.02,2.02,1.8721951219512196,1.663529411764706,1.5563934426229509,1.3371830985915494,1.2469135802469136,1.10989010989011,1
2023-05-30 03:41:46.502813,2.02,1.9238095238095236,1.8896774193548387,1.8229268292682927,1.7427450980392158,1.5895081967213114,1.3940845070422534,1.2469135802469136,1.10989010989011,1
2023-05-30 04:41:46.504262,2.02,2.02,2.02,1.9214634146341463,1.584313725490196,1.457049180327869,1.3087323943661973,1.2219753086419753,1.10989010989011,1
2023-05-30 05:41:46.505539,2.02,1.7314285714285713,1.824516129032258,1.7736585365853659,1.584313725490196,1.4901639344262296,1.3371830985915494,1.2219753086419753,1.10989010989011,1
2023-05-30 06:41:46.506767,2.02,2.02,1.9548387096774194,1.8229268292682927,1.663529411764706,1.5232786885245901,1.3371830985915494,1.2469135802469136,1.10989010989011,1
2023-05-30 07:41:46.507989,2.02,2.02,1.8896774193548387,1.8229268292682927,1.623921568627451,1.4901639344262296,1.3371830985915494,1.2219753086419753,1.0876923076923077,1
2023-05-30 08:41:46.509247,2.02,2.02,1.824516129032258,1.7736585365853659,1.584313725490196,1.4239344262295082,1.3087323943661973,1.197037037037037,1.10989010989011,1
2023-05-30 09:41:46.510556,2,2,1.8064516129032258,1.75,1.72,1.5666666666666667,1.4,1.25,1.1111111111111112,1
2023-05-30 10:41:46.512043,2,2,1.935483870967742,1.8,1.64,1.5,1.3714285714285714,1.225,1.0888888888888888,1
2023-05-30 11:41:46.513457,2,2,1.8064516129032258,1.65,1.56,1.4,1.3142857142857143,1.225,1.0888888888888888,1
2023-05-30 12:41:46.514725,2,2,1.8709677419354838,1.75,1.64,1.5333333333333334,1.4,1.25,1.1111111111111112,1
2023-05-30 13:41:46.515907,2,2,1.935483870967742,1.8,1.56,1.4,1.2857142857142858,1.15,1.0666666666666667,1
2023-05-30 14:41:46.517084,2,1.9,1.7419354838709677,1.65,1.6,1.5,1.3428571428571427,1.225,1.1111111111111112,1
2023-05-30 15:41:46.518482,2,2,1.935483870967742,1.85,1.68,1.5666666666666667,1.3714285714285714,1.25,1.1111111111111112,1
2023-05-30 16:41:46.519894,2,2,1.8709677419354838,1.85,1.68,1.5,1.3714285714285714,1.25,1.1111111111111112,1
2023-05-30 17:41:46.521356,2,1.9,1.935483870967742,1.9,1.72,1.6,1.3714285714285714,1.225,1.1111111111111112,1
2023-05-30 18:41:46.522923,2,2,1.935483870967742,1.9,1.72,1.5333333333333334,1.3714285714285714,1.25,1.1111111111111112,1
2023-05-30 19:41:46.524270,2,2,2,1.9,1.72,1.5666666666666667,1.4,1.225,1.1111111111111112,1
2023-05-30 20:41:46.525520,2,2,2,1.95,1.72,1.5333333333333334,1.4,1.225,1.1111111111111112,1
2023-05-30 21:41:46.526757,1.8,1.8,1.8709677419354838,1.8,1.68,1.5,1.3428571428571427,1.225,1.1111111111111112,1
2023-05-30 22:41:46.527954,2,2,1.8709677419354838,1.85,1.72,1.5666666666666667,1.3714285714285714,1.225,1.1111111111111112,1
2023-05-30 23:41:46.529716,2,2,1.935483870967742,1.75,1.6,1.4,1.3142857142857143,1.225,1.1111111111111112,1
2023-05-31 00:41:46.530980,2,2,1.8064516129032258,1.75,1.64,1.5666666666666667,1.3428571428571427,1.225,1.1111111111111112,1
